,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.737,0.597,7,-7.333,1,0.119,0.292,0.0,0.13,0.449,92.049,audio_features,5oady7OSE7dH7LHiqmb3Cr,spotify:track:5oady7OSE7dH7LHiqmb3Cr,https://api.spotify.com/v1/tracks/5oady7OSE7dH7LHiqmb3Cr,https://api.spotify.com/v1/audio-analysis/5oady7OSE7dH7LHiqmb3Cr,222987,4
76,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,audio_features,6klLvorLoo1sxvZcjJIY8I,spotify:track:6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/tracks/6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/audio-analysis/6klLvorLoo1sxvZcjJIY8I,148630,4
77,0.616,0.15,5,-13.517,1,0.119,0.831,0.0,0.203,0.345,126.462,audio_features,6WuVLG5DRHKKuJ6deCw28p,spotify:track:6WuVLG5DRHKKuJ6deCw28p,https://api.spotify.com/v1/tracks/6WuVLG5DRHKKuJ6deCw28p,https://api.spotify.com/v1/audio-analysis/6WuVLG5DRHKKuJ6deCw28p,174673,4
78,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,audio_features,5WbfFTuIldjL9x7W6y5l7R,spotify:track:5WbfFTuIldjL9x7W6y5l7R,https://api.spotify.com/v1/tracks/5WbfFTuIldjL9x7W6y5l7R,https://api.spotify.com/v1/audio-analysis/5WbfFTuIldjL9x7W6y5l7R,202653,4
79,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,audio_features,7yFhA2fUsL2oIMWlw5DaHQ,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,197293,4
80,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,audio_features,2xyx0o4xNOLLjBSbOOdcbA,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/tracks/2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/audio-analysis/2xyx0o4xNOLLjBSbOOdcbA,143227,4
81,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,audio_features,3NRql0A1Ef4RCvT473iqgD,spotify:track:3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/tracks/3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/audio-analysis/3NRql0A1Ef4RCvT473iqgD,213573,4
82,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,audio_features,4Wjhj0WjkyECccfHVIgaTq,spotify:track:4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq,281519,3
83,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,audio_features,45ROR8UMn60YEVQnDy0uVF,spotify:track:45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/tracks/45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/audio-analysis/45ROR8UMn60YEVQnDy0uVF,278991,4
84,0.581,0.619,4,-7.691,0,0.0383,0.395,5.34e-06,0.197,0.533,129.879,audio_features,0cPvRrV9PBBHVfHoGBlFdO,spotify:track:0cPvRrV9PBBHVfHoGBlFdO,https://api.spotify.com/v1/tracks/0cPvRrV9PBBHVfHoGBlFdO,https://api.spotify.com/v1/audio-analysis/0cPvRrV9PBBHVfHoGBlFdO,212997,4
85,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
86,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4
87,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,audio_features,0Oqc0kKFsQ6MhFOLBNZIGX,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202193,4
88,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,audio_features,2TH65lNHgvLxCKXM3apjxI,spotify:track:2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,250534,4
89,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,audio_features,25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,222347,4
90,0.707,0.767,7,-7.072,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,audio_features,0zePbRMJ9sd7wsZRlbPQua,spotify:track:0zePbRMJ9sd7wsZRlbPQua,https://api.spotify.com/v1/tracks/0zePbRMJ9sd7wsZRlbPQua,https://api.spotify.com/v1/audio-analysis/0zePbRMJ9sd7wsZRlbPQua,204014,4
91,0.641,0.365,7,-11.763,1,0.027,0.43,8.23e-06,0.297,0.348,134.881,audio_features,41mclLjggl2nmbYpRisKrh,spotify:track:41mclLjggl2nmbYpRisKrh,https://api.spotify.com/v1/tracks/41mclLjggl2nmbYpRisKrh,https://api.spotify.com/v1/audio-analysis/41mclLjggl2nmbYpRisKrh,272157,4
92,0.429,0.371,2,-9.017,0,0.0327,0.546,5.71e-06,0.104,0.135,137.134,audio_features,3a3dQOO19moXPeTt2PomoT,spotify:track:3a3dQOO19moXPeTt2PomoT,https://api.spotify.com/v1/tracks/3a3dQOO19moXPeTt2PomoT,https://api.spotify.com/v1/audio-analysis/3a3dQOO19moXPeTt2PomoT,238242,4
93,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,audio_features,3RauEVgRgj1IuWdJ9fDs70,spotify:track:3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/tracks/3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/audio-analysis/3RauEVgRgj1IuWdJ9fDs70,190360,4
94,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,audio_features,4IO8X9W69dIQe0EC5ALXhq,spotify:track:4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/tracks/4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/audio-analysis/4IO8X9W69dIQe0EC5ALXhq,254723,4
95,0.81,0.353,6,-9.536,1,0.0437,0.0473,0.000104,0.082,0.731,124.991,audio_features,2fGRJzoiYJYAzlQAyBONMb,spotify:track:2fGRJzoiYJYAzlQAyBONMb,https://api.spotify.com/v1/tracks/2fGRJzoiYJYAzlQAyBONMb,https://api.spotify.com/v1/audio-analysis/2fGRJzoiYJYAzlQAyBONMb,175313,4
96,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,audio_features,3j84U36KvLeXNDPv4t5pI8,spotify:track:3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,192471,4
97,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,audio_features,2Xr1dTzJee307rmrkt8c0g,spotify:track:2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g,145800,4
98,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,audio_features,6VzcQuzTNTMFnJ6rBSaLH9,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/tracks/6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/audio-analysis/6VzcQuzTNTMFnJ6rBSaLH9,377960,4
99,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,audio_features,6EtKlIQmGPB9SX8UjDJG5s,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,91870,4
100,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,audio_features,6Gg1gjgKi2AK4e0qzsR7sd,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4
101,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,audio_features,4L9Ds4mpD3SuYoWwFUlv16,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16,185200,4
102,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,audio_features,03eJ2DclFWXYU8GWgANdmZ,spotify:track:03eJ2DclFWXYU8GWgANdmZ,https://api.spotify.com/v1/tracks/03eJ2DclFWXYU8GWgANdmZ,https://api.spotify.com/v1/audio-analysis/03eJ2DclFWXYU8GWgANdmZ,150475,4
103,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4
104,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
105,0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,audio_features,74f0dpqHhTeTJzs4pmZ1yq,spotify:track:74f0dpqHhTeTJzs4pmZ1yq,https://api.spotify.com/v1/tracks/74f0dpqHhTeTJzs4pmZ1yq,https://api.spotify.com/v1/audio-analysis/74f0dpqHhTeTJzs4pmZ1yq,269412,4
106,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,audio_features,1uNePI826aqh9uC9pgbeHU,spotify:track:1uNePI826aqh9uC9pgbeHU,https://api.spotify.com/v1/tracks/1uNePI826aqh9uC9pgbeHU,https://api.spotify.com/v1/audio-analysis/1uNePI826aqh9uC9pgbeHU,211013,4
107,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,audio_features,0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,242652,3
108,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,audio_features,4GssB27iJeqmfGxS94Tfij,spotify:track:4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/tracks/4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/audio-analysis/4GssB27iJeqmfGxS94Tfij,220537,4
109,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,audio_features,5DxXgozhkPLgrbKFY91w0c,spotify:track:5DxXgozhkPLgrbKFY91w0c,https://api.spotify.com/v1/tracks/5DxXgozhkPLgrbKFY91w0c,https://api.spotify.com/v1/audio-analysis/5DxXgozhkPLgrbKFY91w0c,192024,4
110,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
111,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,audio_features,3NqCEpT8xsHdzpiRlM1kpS,spotify:track:3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/tracks/3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/audio-analysis/3NqCEpT8xsHdzpiRlM1kpS,195587,4
112,0.567,0.462,1,-7.794,1,0.36,0.00192,3.57e-06,0.106,0.172,152.236,audio_features,0w6webWdhjRKdqJ3DeGgM1,spotify:track:0w6webWdhjRKdqJ3DeGgM1,https://api.spotify.com/v1/tracks/0w6webWdhjRKdqJ3DeGgM1,https://api.spotify.com/v1/audio-analysis/0w6webWdhjRKdqJ3DeGgM1,169828,4
113,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,audio_features,4Of7rzpRpV1mWRbhp5rAqG,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,https://api.spotify.com/v1/tracks/4Of7rzpRpV1mWRbhp5rAqG,https://api.spotify.com/v1/audio-analysis/4Of7rzpRpV1mWRbhp5rAqG,220492,4
114,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,audio_features,1M4Ud66z18wuIq3oOxqVHa,spotify:track:1M4Ud66z18wuIq3oOxqVHa,https://api.spotify.com/v1/tracks/1M4Ud66z18wuIq3oOxqVHa,https://api.spotify.com/v1/audio-analysis/1M4Ud66z18wuIq3oOxqVHa,219638,4
115,0.543,0.117,0,-15.153,1,0.0389,0.811,0.0,0.147,0.395,83.607,audio_features,6Wxx1jXr6EyGdt8RuYFzvj,spotify:track:6Wxx1jXr6EyGdt8RuYFzvj,https://api.spotify.com/v1/tracks/6Wxx1jXr6EyGdt8RuYFzvj,https://api.spotify.com/v1/audio-analysis/6Wxx1jXr6EyGdt8RuYFzvj,239761,4
116,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,audio_features,3XiNC94b4Tq1xwv70sQJGN,spotify:track:3XiNC94b4Tq1xwv70sQJGN,https://api.spotify.com/v1/tracks/3XiNC94b4Tq1xwv70sQJGN,https://api.spotify.com/v1/audio-analysis/3XiNC94b4Tq1xwv70sQJGN,243976,4
117,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,audio_features,3RIgHHpnFKj5Rni1shokDj,spotify:track:3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,248934,1
118,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,audio_features,5naar7XewEOAjOywIp6Jjq,spotify:track:5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/tracks/5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/audio-analysis/5naar7XewEOAjOywIp6Jjq,155147,4
119,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,audio_features,7CZyCXKG6d5ALeq41sLzbw,spotify:track:7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/tracks/7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/audio-analysis/7CZyCXKG6d5ALeq41sLzbw,229573,4
120,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6UFivO2zqqPFPoQYsEMuCc,spotify:track:6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/audio-analysis/6UFivO2zqqPFPoQYsEMuCc,260520,4
121,0.739,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.181,0.883,113.0,audio_features,2KqJC0koTBUyDlsMt5ok1V,spotify:track:2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/tracks/2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,168960,4
122,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4
123,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,audio_features,4hPpVbbakQNv8YTHYaOJP4,spotify:track:4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4
124,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,audio_features,591ks2A0o7ratTpiRdI7M6,spotify:track:591ks2A0o7ratTpiRdI7M6,https://api.spotify.com/v1/tracks/591ks2A0o7ratTpiRdI7M6,https://api.spotify.com/v1/audio-analysis/591ks2A0o7ratTpiRdI7M6,159670,3
125,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736,4
126,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,audio_features,6RRNNciQGZEXnqk8SQ9yv5,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,171360,4
127,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,audio_features,6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/audio-analysis/6N22FZs2ZhPBYi3b9XPajV,153294,1
128,0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,audio_features,4e0FYxSROat25pH16zMTZI,spotify:track:4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/tracks/4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/audio-analysis/4e0FYxSROat25pH16zMTZI,117013,4
129,0.709,0.662,8,-4.55,1,0.0767,0.00966,0.0,0.108,0.439,150.047,audio_features,0flSGzqHO12p9fU9kqaHGE,spotify:track:0flSGzqHO12p9fU9kqaHGE,https://api.spotify.com/v1/tracks/0flSGzqHO12p9fU9kqaHGE,https://api.spotify.com/v1/audio-analysis/0flSGzqHO12p9fU9kqaHGE,218349,4
130,0.764,0.585,2,-7.796,1,0.0305,0.348,0.00294,0.369,0.89,90.013,audio_features,3p6eieHX6oEOzJStPtEsLu,spotify:track:3p6eieHX6oEOzJStPtEsLu,https://api.spotify.com/v1/tracks/3p6eieHX6oEOzJStPtEsLu,https://api.spotify.com/v1/audio-analysis/3p6eieHX6oEOzJStPtEsLu,255640,4
131,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,audio_features,3lG6OtGDsYAOALxEmubQQm,spotify:track:3lG6OtGDsYAOALxEmubQQm,https://api.spotify.com/v1/tracks/3lG6OtGDsYAOALxEmubQQm,https://api.spotify.com/v1/audio-analysis/3lG6OtGDsYAOALxEmubQQm,272485,4
132,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,audio_features,4Yxc55NX3tAXC2mHRAhtcW,spotify:track:4Yxc55NX3tAXC2mHRAhtcW,https://api.spotify.com/v1/tracks/4Yxc55NX3tAXC2mHRAhtcW,https://api.spotify.com/v1/audio-analysis/4Yxc55NX3tAXC2mHRAhtcW,177323,3
133,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,audio_features,6suYoN4gFkanqOBn5yRnJC,spotify:track:6suYoN4gFkanqOBn5yRnJC,https://api.spotify.com/v1/tracks/6suYoN4gFkanqOBn5yRnJC,https://api.spotify.com/v1/audio-analysis/6suYoN4gFkanqOBn5yRnJC,329050,4
134,0.537,0.586,6,-1.864,1,0.314,0.265,7.04e-05,0.175,0.624,79.056,audio_features,5sSYvDVyP0CP9TUiqy3fuF,spotify:track:5sSYvDVyP0CP9TUiqy3fuF,https://api.spotify.com/v1/tracks/5sSYvDVyP0CP9TUiqy3fuF,https://api.spotify.com/v1/audio-analysis/5sSYvDVyP0CP9TUiqy3fuF,209829,4
135,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,audio_features,0k664IuFwVP557Gnx7RhIl,spotify:track:0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/tracks/0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/audio-analysis/0k664IuFwVP557Gnx7RhIl,195145,4
136,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,audio_features,2gTdDMpNxIRFSiu7HutMCg,spotify:track:2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/tracks/2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/audio-analysis/2gTdDMpNxIRFSiu7HutMCg,169397,4
137,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,audio_features,0oA9wBGDY4uyILLg4GymWP,spotify:track:0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/tracks/0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/audio-analysis/0oA9wBGDY4uyILLg4GymWP,269333,4
138,0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153.0,audio_features,4MXE6VCvTsQitHWrAxj7Kg,spotify:track:4MXE6VCvTsQitHWrAxj7Kg,https://api.spotify.com/v1/tracks/4MXE6VCvTsQitHWrAxj7Kg,https://api.spotify.com/v1/audio-analysis/4MXE6VCvTsQitHWrAxj7Kg,243529,3
139,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,audio_features,0Rx0DJI556Ix5gBny6EWmn,spotify:track:0Rx0DJI556Ix5gBny6EWmn,https://api.spotify.com/v1/tracks/0Rx0DJI556Ix5gBny6EWmn,https://api.spotify.com/v1/audio-analysis/0Rx0DJI556Ix5gBny6EWmn,169038,4
140,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,audio_features,4CxFN5zON70B3VOPBYbd6P,spotify:track:4CxFN5zON70B3VOPBYbd6P,https://api.spotify.com/v1/tracks/4CxFN5zON70B3VOPBYbd6P,https://api.spotify.com/v1/audio-analysis/4CxFN5zON70B3VOPBYbd6P,219147,4
141,0.77,0.576,8,-11.845,0,0.339,0.138,0.0,0.08,0.364,166.162,audio_features,40QrLHWdsxyXLAdjJG4Rxs,spotify:track:40QrLHWdsxyXLAdjJG4Rxs,https://api.spotify.com/v1/tracks/40QrLHWdsxyXLAdjJG4Rxs,https://api.spotify.com/v1/audio-analysis/40QrLHWdsxyXLAdjJG4Rxs,127200,4
142,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4
143,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,audio_features,2WsuSYJNXGKXVYkHPnq2yp,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253,4
144,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4
145,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,audio_features,3XF5xLJHOQQRbWya6hBp7d,spotify:track:3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,180953,4
146,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,audio_features,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,https://api.spotify.com/v1/tracks/4f8Mh5wuWHOsfXtzjrJB3t,https://api.spotify.com/v1/audio-analysis/4f8Mh5wuWHOsfXtzjrJB3t,212013,4
147,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,audio_features,1iSqfoUFnQwV0QW1EfUit8,spotify:track:1iSqfoUFnQwV0QW1EfUit8,https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8,https://api.spotify.com/v1/audio-analysis/1iSqfoUFnQwV0QW1EfUit8,222997,4
148,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,audio_features,1TMWcbxL5YF8rKsFHv5hAP,spotify:track:1TMWcbxL5YF8rKsFHv5hAP,https://api.spotify.com/v1/tracks/1TMWcbxL5YF8rKsFHv5hAP,https://api.spotify.com/v1/audio-analysis/1TMWcbxL5YF8rKsFHv5hAP,187040,4
149,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,audio_features,1B62o4CbdL9ckGvwsz2cgn,spotify:track:1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/tracks/1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/audio-analysis/1B62o4CbdL9ckGvwsz2cgn,202000,4
